hotel_name,rating,review_content
lakeside-cabana-tissamaharama, 8.8 ,"location
nature
staff
dinner
sounds non ac room
no refrigerator
no shampoo in the bath"
lakeside-cabana-tissamaharama, 9.2 ,"The setting is absolutely stunning! Beautiful lake and garden where something is happening all the time... We saw so many birds and also monitor lizards! The cabin is remarkably clean and bug-free, given the location in the middle of nature. We could hire some bikes for free (!) to make a tour around the lake, highly recommend! Dinner was nicely set up as well.  Only one of the cabins has full view of the lake. The one we booked was family cabana, which is at the lake but doesn't really look out on the lake, more on the garden. 
No welcome drink (unlike all other places in sri Lanka we went)"
lakeside-cabana-tissamaharama, 9.6 ,"I stayed specifically for a yala tour. Within minutes of booking for the cottage, i'd also got booked on a safari which was great! I arrived too early for check-in but the staff made me feel really welcome, made me breakfast (free of charge) and let me chill in the hammock. The view of the lake and the gardens are beautiful, and the cottage was really comfortable! Sadly, i only had 1 day planned for yala otherwise i would have just stayed for a few days chilling in the hammock enjoying the gardens and the view. Upon leaving the stafg arranged a tuk tuk for me to ella. The whole stay just felt easy!"
lakeside-cabana-tissamaharama, 10 ,"The place, as the name suggests, is beside a lake, with lots of greenery. Mini ponds, aquariums and lots of birds make it a delightful experience. The hammocks are a good place to spend an evening with a book or to just take a nap. We entered Lakeside Cabana to the sight of peacocks roaming the grounds and hundreds of other birds chirping in the trees and we knew we'd made the right decision by staying here. Our ride to town was punctuated by monitor lizards on the roadside and even a star turtle crossing the road!
The staff here is friendly, without being intrusive. They even lent us their scooter when we needed to ride to town for the ATM and couldn't find a tuktuk. The safari was a great experience - we got to see a leopard snoozing under a tree, and the driver was friendly, knowledgeable and good with the vehicle. 
In all a great experience. Would definitely stay here again!"
lakeside-cabana-tissamaharama, 10 ,"This property is in a stunning location on the lake. We arrived midday and were able to enjoy watching the water buffalos cross the lake together, spotting crocodiles, and lounging in the hammocks while a giant lizard crossed the garden! The cabana itself was clean and comfortable equipped with a fan and a mosquito net. We had a delicious curry dinner served with incredible buffalo yogurt and honey for dessert. Our trip was very fast paced, so we only stayed one night. This meant leaving early in the morning for our safari, so we had the safari breakfast instead of the breakfast at the property. We were allowed to leave our things in the cabana and check our after our safari so that we could shower before we left. I thought that was wonderful. I would highly recommend staying more than one night if time allows. Everything was wonderful."
lakeside-cabana-tissamaharama, 10 ,"We loved our lake side Cabana, it was so beautiful and really felt like we were in a tree house! The family running the place were lovely and super helpful in every way. All the meals were excellent, especially dinner! This place has the coolest vibe. Definitely book the safari through this place! We had the best experience at Yala, our drivers were amazing!!!!"
lakeside-cabana-tissamaharama, 10 ,"Beautiful surroundings. Host got in contact with us before the stay and helped us to book an amazing Safari at Yala National Park. Also the host took us a to a village festival which was awesome. We ate dinner at the place too. It was delicious, we even had a bon fire. Love it and would book it again!  Nothing to complain about :) "
lakeside-cabana-tissamaharama, 9.6 ,"The cabin was beautifully rustic and set right on the lakeside with views over the water. A perfect location, especially at sunset and sunrise. The lake is teeming with birds and dragonflies (as well as a friendly local crocodile). Beds were large and comfortable, staff friendly and incredibly helpful and the food was amongst the best I've eaten in Sri Lanka. Overall it was probably my favourite Sri Lankan accomodation and incredible value for money. I would love to stay again!  Personally I loved it all but some might take issue with the fact that there was no lock on the door of the cabin and that you are effectively open to the world and its mosquitoes as the windows are not sealed (although the beds are equipped with effective mosquiro nets and we didn't really get bitten in the room)."
lakeside-cabana-tissamaharama, 7.9 ,"Very relaxed and friendly staff. The cabana is great, big lovely beds and big bathroom. A family run business, located by the lake about 10 min tuk-tuk ride from Tissa. They serve food after their choice, not a restaurant - but good food.One has to take the whole package, hotel, food and safari."
lakeside-cabana-tissamaharama, 9.6 ,Very relaxing and tranquil spot! Able to check in early and lay in the gorgeous hammocks. Delicious food and lovely staff! A little drive to the park and ate all meals at the guesthouse. Very helpful with taxis to our next location
lakeside-cabana-tissamaharama, 10 ,"I came and stayed at the lakeside cabanas with my partner so we could visit Yala National Park and do a day safari. We stayed two nights and it was the best two nights accomodation we’ve had since travelling Sri Lanka for a month. As soon as we arrived we were shown to our cabana which overlooked the lake and was so incredibly beautiful it felt like something out of the movies. We arrived in the evening and had no problem what so ever booking a safari for early in the morning. On our safari we were provided a packed breakfast, fruits and water. We were able to see all the animals during our safari including the spotted leopard up close thanks to the excellent guide and driver. It was also so much cheaper than other places and is run totally by the family who genuinely really care about your experience. The food we had here was amazing! For $5 each we were given an absolute feast for dinner of Sri Lankan rice and curry, drinks, fruit and some local buffalo yoghurt for dessert (don’t knock it till you try it). In the afternoon after our safari the family took my partner and I in their Jeep to the local river to cool off for the afternoon. This was such a cool experience and they also stopped off to show us around some of the things in their village such as the dam which was built in 1860! Overall our stay at the lakeside cabanas was absolute incredible. We were blown away by every single aspect, the food, the family, the hospitality, the location, the room and of course the safari! The family all work together and go out of their way to ensure you are having the best possible stay and they are so kind. I know they have been having some trouble with false reviews which are being left by fake accounts from other locals trying to steal their business and it ended up with their trip advisor account (with over 500 5 star reviews) being suspended. Please ignore these and take it from us you WILL NOT be disappointed by staying and safari-ing here!!"
lakeside-cabana-tissamaharama, 10 ,We just loved our bungalow with lakeview. The familie was more than friendly and very helpful. Food was great too. They can also organize great safari trips. Unfortunately we could only stay two nights.... Highly recommended! Best stay at Sri Lanka for us.
lakeside-cabana-tissamaharama, 8.8 ,"If you like nature, and hustle free travel definitely, this one!!"
lakeside-cabana-tissamaharama, 8.8 ,"The owners were so lovely, they drove us into town to get some money from an ATM and waited for us in their car whilst we nipped into the supermarket. Our dinner was so so nice on our first night, the tables were set and there was music on with a fire burning.
The site itself was so lovely, was so nice to chill on a hammock listening to the birds. The safari arranged by them was also really really good. We booked the full day tour which is a long day but was worth it because we saw all the animals that we wanted to see! Owners gave us insect repellent.  Our cabana was far too open, at one point there was 4 frogs in our room. It was difficult to sleep as there was flies everywhere even with the mosquito net around the bed. The WiFi didn’t reach our room. Other than this we had a really nice stay. Thank you! "
lakeside-cabana-tissamaharama, 7.9 ,"Cool ""treehouses"" with great view of the lake.  The ""all-inclusive"" package is totally worth it for safari, room, and board.  Enormous and tasty meals.  Safari was fantastically done! Open-air cabins become infested with bugs at night.  Mosquito nets helped, but floor and outside deck crawling with red ants, spiders, etc.  Animals at night and school next door early in the morning are loud."
lakeside-cabana-tissamaharama, 10 ,"We loved everything about Lakeside Cabana, from the cleanliness of the room to the ambience. The staff were amazing and made our stay very special. Nothing was too much trouble and they went above and beyond to ensure we not only had a comfortable stay, but that we felt right at home. We enquired about a cooking class having missed an opportunity in Ella and they recommended a local one, however also offered for us to watch them cook the evening meals for the guests. We decided to watch them cook and ended up staying for 3 hours and helped cook their traditional dishes. They gave us tea and cake whilst we cooked, which was a lovely touch. We went back in the morning to help cook coconut roti’s for breakfast. They were also very helpful and arranged our safari trip to YALA and any other transport we needed during our stay. As for the room, it was a beauitful cabana with a lakeside view. The only downside is that the hotel is a little out of town from Tissa (about 4km). However, everything else about our stay was wonderful. We thoroughly enjoyed our stay at Lakeside Cabana (it was our favourite accommodation out of all the places we stayed whilst traveling around Sri Lanka) and would highly recommend to anyone looking for a place to stay in Tissa. Nothing negative to say about Lakeside Cabana. Just to note that the hotel is outside of town and not easily accessible by foot."
lakeside-cabana-tissamaharama, 10 ,"Lovely owners, excellent food, nice views. In addition we made Yala safari (all arranged my the hotel). Driver was very kind and we see a lot of animals Nothing"
lakeside-cabana-tissamaharama, 8.8 ,"Nice place to stay, basic but comfortable. "
lakeside-cabana-tissamaharama, 10 ,We reached the place at around 2am which was after the check in time.Unlike others this staff were really helpful. Breakfast was adequate and tasted petty well. We would highly recommend this place.
lakeside-cabana-tissamaharama, 9.6 ,"Location was great, and very close to Yala National Park. The experience of staying at this Cabana was great.Highly recommended for people planning to visit Yala National Park for safari. The staircase to the cabana should be flat. Because of the uneven surface, it was difficult to climb them or carry luggage upstairs. Wifi signal was extremely poor."
lakeside-cabana-tissamaharama, 9.6 ,"Free drinking water, free bike rentals.
We were right on the lake it was very peaceful. 
The hosts were really helpful and gave us clear directions to get to arugumbay.
The food was delicious (a little pricey compared to local restaurants though)
And the tour was fantastic we saw leapords, elephants, eagles and more. Tour ended up being a little more than we anticipated, but it was worth it.
The drinking water could have been in a larger container to reduce plastic waste."
lakeside-cabana-tissamaharama, 8.8 ,"This is a family run business and the hosts really make sure you feel at home. They also run their own small safari operation so you can sort out your safari to Yala or other nearby parks directly with them. We stayed in the Family Cabana right by the lake, the cabana is simple but comfortable, and the location right by the lake offers a great view. Breakfast was good and abundant, and so were the meals which the hosts will prepare on request. Kids loved the cabana, the gardens, and the rabbits kept by the hosts, and obviously the safaris... we stayed 2 nights and did 2 safaris with Lakeside Cabana, to Yala and to Udawalawe, during which we could spot pretty much every (main) species there is to spot in these parks. As a plus, the owner, who is also a photographer, accompanied us in in the Yala safari and made some very nice leopard pictures (much better than mine) which she shared with us."
lakeside-cabana-tissamaharama, 10 ,"Excellent place for relaxation, we stayed only for one night and we regretted it as it was too short. Friendly people, great view, totally recommend it.  the cabana didn’t have windows. Maybe a mosquito net would have done the trick. "
lakeside-cabana-tissamaharama, 10 ,"Nice modern and clean cabin in garden close to lakeHelpful family and staffOrganized safari"
lakeside-cabana-tissamaharama, 9.6 ,"Though we did not stay at lakeside cabana since the owners told us they had electricity issue. So, they arranged our stay at different resort named Cormorant lake resort. It was in front of the lake only. The hospitality of owners was awesome. Rooms were clean and under budget. Dinner was super tasty. Wish we had stayed in the resort we booked. Not sure issue of electricity was the genuine reason."
lakeside-cabana-tissamaharama, 10 ,"Everybody was super friendly, the rooms are amazing and the food delicious  The first mail: to book our tours with them or change the hotel"
lakeside-cabana-tissamaharama, 10 ,"My husband and I stayed for two nights and it was an amazing experience. Our room was upgraded when we checked in to a room with a great view of the lake. The hotel was able to set us up with a full day safari tour the very next day. The food at the hotel was delicious. It’s traditional home cooked food. The curry was my favorite. The hotel is family owned and they were very nice. They made sure all their guest were taken care of. The rooms were nice and clean. They offer a mosquito net which kept all the bugs away. Overall, it was a very comfortable stay."
lakeside-cabana-tissamaharama, 10 ,"Really amazing jungle hut to stay in before our safari, which the owners organised for us the next morning. It was lakeside where you could see the local wildlife. We had a lovely evening meal. Was a really lovely experience feeling like you were staying in the middle of the jungle. We loved it even with the early start for the safari. The owner was lovely and couldn't be more helpful. Nothing"
lakeside-cabana-tissamaharama, 10 ,"Breakfast, lunch and dinner was very good food! Superb curry, fried rice and noodles.We had a super stay here. And the tour to see leopard was perfect: we could spot 2 leopards !!"
lakeside-cabana-tissamaharama, 9.2 ,It was a very welcoming family and the rooms were very cosy and nice
lakeside-cabana-tissamaharama, 10 ,"Such a great place to stay, lovely setting, large rooms, amazing dinner and really nice helpful staff
Also the welcome coconut"
lakeside-cabana-tissamaharama, 10 ,"10/10 the view, the place, the nature Attention, the price might be tricky and need to book a safari with. Still a decent price and a great package. Breakfast on safari can improove a lot. Was the worst sandwish i had for years. Still 10/10 after this👌"
lakeside-cabana-tissamaharama, 8.3 ,Very relaxing athmosphere. A lot of places to chill out. Dinner was outstanding!  The young kid that was teasing us by turning on and off the light by eating. (Hihi joke)
lakeside-cabana-tissamaharama, 10 ,Fantastic place. Dinner was excellent and we had a packed breakfast on the safari.
lakeside-cabana-tissamaharama, 9.2 ,"Such lovely and calm place, we loved staying here. A very lovely lady running the place. We had the traditional Sri Lankan dinner served by them which was very good! Just something they might have to concider is putting a bell when you need someone because upon arrival we couldn't seem to find anyone to check in. Something you also need to keep in mind is only cash payements.  "
lakeside-cabana-tissamaharama, 9.2 ,"Family run business. Organized safari with Spotting Trails to Yala. Bindoo the leopard tracker is persistent and fun to talk to. Great cabins overlooking lake, delicious food and exceptionally friendly hosts. (Danushka and Vimukthi) N/A"
lakeside-cabana-tissamaharama, 10 ,Perfect location
lakeside-cabana-tissamaharama, 10 ,"As you can see from the photos, it is beautiful. It also looks beautiful inside with a huge bed, mosquito nets and a big bathroom.
The staff was very friendly and helpful when we had issues with something.
We saw all animals you get to see in Yala, so the guide was good. I guess all guides are, because they call and talk with each other when they see the rare animals. So dont worry about that. Only cash payment. Also the safari needs to be paid in cash and you need to bring the money with you on the safari, nobody told us that."
lakeside-cabana-tissamaharama, 9.2 ,"Realy nice Safari, we saw four Leopards and one bear. Also we saw many Elefants and the driver was so cool! 
"
lakeside-cabana-tissamaharama, 9.2 ,Nice and clean huts and a very nice garden. You can't swim in the lake. We saw a crocodile in it!
lakeside-cabana-tissamaharama, 10 ,"This was such a nice location! Its directly attached to the lake where hundreds of animals live and you can spend hours while watching them. We even saw more and different animals than in Yala-Nationalpark :DRoom was clean and there was enough space to put all your belongings. The staff was friendly and the food nice! We would definitely choose this accommodation again!"
lakeside-cabana-tissamaharama, 8.8 ,Next to the lake
lakeside-cabana-tissamaharama, 9.6 ,"Set right by the Debara lake in lush gardens, this hotel is a haven for people who love nature. The owners are a young couple, warm, enterprising and helpful. They provided us with a printout map of the local area so that we could walk independently. The area is beautiful and a bird watchers paradise. Our room was beautiful, large, on stilts, with a big veranda so we could sit out and enjoy the views, which are lovely. It had an efficient fan - very important as it’s hot in Tissa. The bathroom was great, with hot water. The room is partly open so didn’t have air con which some people might prefer to have. We were fine with a fan. It is a fair distance from Tissa, so you do need a tuc tuc to get to restaurants. Again, this isn’t really a problem as they are inexpensive."
lakeside-cabana-tissamaharama, 8.8 ,"The balcony with the lakeside view was stunning! We loved staying in a cabana! It was very clean and comfortable. The food was really good, and the staff were warm and helpful. Really good value for money! They also arrange tours of Yala National Park, which is convenient.  Whilst we loved the cabana style accommodation, we weren’t 100% comfortable with the bathroom window being completely open (compared the woodern slats in the bedroom). We paid 6500 rupees (£33) each for a safari to see leopards and bears - unfortunately it rained for the entire 7 hours. Only afterwards were we told by the guide that we were unlikely to see any leopards or bears in the rain - we wished we’d known this before. We had felt a little pressurised to go on the safari. "
lakeside-cabana-tissamaharama, 10 ,"Incredible friendly hosts, always with a heartwarming smile, doing everything for you and you almost feel like part of the owner family. The women are cooking delicious, varying sri lankan food and rich continental or local breakfast. They offer safaris with their own jeeps, with wonderful picnic lunch and breakfast provided. 
Best location in Tissamaharama area directly at the lake, where a lot of wild life can be seen from the absolute lovely garden.
We even got bicycles for free to go around the lake!
All the best for this wonderful family!"
lakeside-cabana-tissamaharama, 10 ,The location was great to relax by the lake with hammocks everywhere and seats. Dinner was AMAZING and a wonderful touch with the bonfire and torches everywhere. Just a really nice place!
lakeside-cabana-tissamaharama, 10 ,"From the minute we got there, we were made to feel welcome! We had travelled a long way to reach Tissamaharama and were really hungry so our hosts provided us with some tea and snacks. We later had dinner at the property and it was delicious! We booked our safari through them as well, and had the most amazing trip - we saw a leopard up close, a bull elephant, more elephants bathing, and crocs, lizards, birds etc. We stayed another night and had dinner again and the hosts could not do enough. The room was lovely and we even saw fireflies dancing around at night. The hosts dropped us to our bus the following day and were so kind if we needed anything. We have already recommended this place to several friends travelling Sri Lanka.  Nothing ☺️"
lakeside-cabana-tissamaharama, 9.6 ,Romantic cabins and great owners. We felt so welcome in lake side cabana’s! The safari - organized by them - was amazing. Big recommendation!
lakeside-cabana-tissamaharama, 10 ,"Every thing was wow ! The location is amazing , the family running the place simply lovely , the food awesome , love in every details and the safari they organize is outstanding! The guide Bindu is a master and knows yala as his own pockets . Will bring you out of the regular track and will show you every animal existing ... we being blessed to see the leopard twice , for more than half hour just posing in front of us , literally 2 meters from our Jeep ! You guys rock !! Will be back ! "
lakeside-cabana-tissamaharama, 10 ,"Host is very kind, we arrived late at night and the prepared us full rice and vegetables supper..!Thanks!!"
lakeside-cabana-tissamaharama, 10 ,"This is the perfect place to spend some time near Yala National Park. We slept 2 nights, one in cabana and one in cottage. Both of them are very comfortable, in beautiful area.
The most important- very helpfull and kind people working here. Delicious food. Everything you need. 
I also want to recommend the best safari driver, Mr. Bindu. We saw a lot of wild animals, spent really exciting day! "
lakeside-cabana-tissamaharama, 10 ,"The owners are fantastic! They did more than they should have to meet our needs! The safari was great! They have an amazing driver who respects the animals and the driving rules!"
lakeside-cabana-tissamaharama, 10 ,"Loved everything about this place. It was clean, the staff were amazing and knowledgeable, and the view was perfect! Highly recommend to anyone looking to stay in the area."
lakeside-cabana-tissamaharama, 9.6 ,"We loved our cottage,bed was comfy and water was so hot!! Can’t express how happy we were with hot water haha. Staff were very friendly and the food was so good! Perfect and value for money would recommend. Dogs and animals are very loud during definitely need earplugs"
lakeside-cabana-tissamaharama, 10 ,"The property is just like the photos. Safari cabanas looking onto a wild life filled lake. 
Food was excellent the best Dahl in Sri Lanka. Amazing things to look at at the property and the gardens are amazing. Safari tour excellent and our jeep had the best morning tea. Driver knew about the fauna of Yala park and knew where to go. Highly worth the early morning start. Would return to stay longer and relax for a retreat. "
lakeside-cabana-tissamaharama, 10 ,"We absolutely loved this place. Talk about getting in touch with nature. We had a view of the lake which was stunning in both the evening and morning and we were surrounded by wildlife, inside and outside the cabin. The host was really friendly and the food was excellent. Their Safari in Yala was also immense (we saw 5 leopards). Like I said, we loved the place and didn't want to leave, and really felt in touch with the local wildlife."
lakeside-cabana-tissamaharama, 10 ,"This was our favourite place to stay during the last 3 weeks in Sri Lanka. 
A unique tree house overlooking the lake. Unfortunately we only had one night here, but I would recommend 2-3 nights at least.
My partner + I had one of the lakeside treehouse cabanas (the original one) which had the most amazing view across the lake.
We sat on our balcony enjoying the cool breeze + watching the  sunset over the lake. Water buffalo soaking themselves nearby.
My father had a ground level cabin which he really enjoyed (picture 2)
The bed is enormous with mosquito net over it. Bathroom water pressure is good and the cabin it very clean. Obviously no air-conditioning, but the breeze from the lake is cooling, plus x2 free standing fans are in the room if needed.
There are only a total of four cabana, as the owner wants to maintain a quite, intimate environment.
Evening meal was plentiful and delicious.
They also run their own safari tour to Yala, so we had a very early 4.30am departure. A complimentary packed breakfast was provided  which was varied + very filling. We were not required to checkout until after 1230 once we had returned from safari + showered, which was fantastic.
Yes, we saw a leopard at Yala!!
Driver/guide was excellent
I would absolutely recommend a stay here, you will not regret it. Wish we could have stayed longer.
This was the least expensive place we stayed, but I rate it as the best, personally I think they need to increase their prices.
 Nothing to dislike"
lakeside-cabana-tissamaharama, 7.9 ,The food is great and they can arrange affordable transport to and from their place! You are around 45min drive to the main park. So if you do a few safaris you spend. A bit of time going back and forth 
lakeside-cabana-tissamaharama, 10 ,"The place was amazing by the lake. We wanted to have experience sleeping in a treehouse and all was great. Dashenka helped us to arrange Safari trip ( we saw elephants, alligators, birds, buffaloes etc) and her cooking was delicious. Warm water/shower in the treehouse and comfortable beds with mosquito nets. During the night we could hear birds singing."
lakeside-cabana-tissamaharama, 8.8 ,Safari trip and free bije ride day before to the great stupa
lakeside-cabana-tissamaharama, 10 ,Delicious food and well organized presentation. Friendly hotel staff and the location fulfilled my expectations. Nothing i can think of
lakeside-cabana-tissamaharama, 10 ,"Awesome setting and cabin on the lake. The dinner was super and totally worth it. Their booked Safari was amazing, the guide provided really knew his stuff, and his quick action helped us spot a leopard! Later, we were first on site as the elephants migrated nearby. I’ve already recommended this place multiple times to other travelers. When I go back in the future, I’ll certainly stay there again! Nothing to complain about!Afternoon rains suck, but they evidently can’t control them, haha"
lakeside-cabana-tissamaharama, 10 ,"One of the best places I stayed at during my one year trip!
Nice setting in a palm grove directly near the lake. Away from the busy main street but no problem since you can get good food there. Cabins were really spacious and well looked after. The owners were amazing! Very cute and caring. They can organize great safari tours. Definitely recommend booking through them!  Nothing!"
lakeside-cabana-tissamaharama, 9.6 ,"We came here for our 1 year anniversary and with the help of the owner she arranged to decorate our room with a cute 'happy annivarsary' note written in flowers on the bed. She did a great job in helping with the surprise for my partner. This place is absolutely incredible and is so serene and blissful. I could sit out on the hammocks and listen to all the wildlife for days on end. Rooms and bathroom were really clean and it was super lovely to have a nice warm shower especially on chilly evenings or after a muddy safari in Yala National Park. We ate all our meals at LakeSide Cabana and the portions were very generous and very tasty food!! We also booked a morning safari tour with LakeSide and our guide was so informative and helpful. We had a friend who was car sick and he was really patient and helpful towards making her feel more comfortable and better on the safari. We saw such a vast amount of wildlife and even spotted 2 leopards thanks to our guide!! Our experience in Yala was one we will never forget thanks to the wonderful staff at LakeSide Cabanas 🙏 We loved everything about this place. The owners, the accommodation and the service was nothing short of wonderful. The only downside which has nothing to do with the staff or accommodation itself.. But Google maps is terrible when directing us to the accommodation. Lead us on many unsealed roads but eventually got there after help from directions from the owner :) "
lakeside-cabana-tissamaharama, 10 ,Great place in jungles at the lake. Very good owners. Homemade food is excellent. We arranged our Yala safari at the place and it was great. The driver was very experienced and knew how to find animals.
lakeside-cabana-tissamaharama, 10 ,"The place is really nice , chill and peaceful. The room is big , the breakfast is nice. They put 10% more in the bill and in the booking information it was not mentioned. The internet didn't work well in the room."
lakeside-cabana-tissamaharama, 10 ,"Location was amazing for easy access to Yala and Udawalawe amongst others. Close to Tissa town, where there are many restaurants shops and the lake. "
lakeside-cabana-tissamaharama, 9.6 ,"This was great place to stay in the jungle near the lake. We stayed in the tree house with the view to the lake with wonderful sunrise and bird singing in the morning. Bed is very big, with the net from mosquitoes. Booked for two nights, but extended to 3. Very nice and friendly hosts. Before arrival it was a bit strange requirement to book safari only via them, but we have not regretted. First all day (12 hours) safari we booked to Lunugamwehera nat. park. All day we were only jeep in the park, but we saw a lot of birds, animals - driver was stopping for photography nearly every 5-10 min. I highly recommend this park instead of Yala. We were very disappointed choosing it as second - VERY, BERY big queues of jeeps everywhere in the park. In comparison to our first safari we saw only few birds, 3 elephants, buffalos, wild pigs and no promissed leopards.  Missing soap in bathroom. As we anyway always have with us, it was not a problem. "
lakeside-cabana-tissamaharama, 9.0 ,Beautiful garden full of exotic plants and palm trees. Exeptional view on the lake. Delicious meals and very friendly staff. We booked Yala Safari with them and i can recommend it - profesional driver whose knowledge and experience will guarantee best memories. You can find All the creatures and bugs from the jungle in your cabana so better be prepared :)
lakeside-cabana-tissamaharama, 8.3 ,"Nice cabana on the lake, rooms are a good size and bathrooms are nice for the price you pay. The family that run the place are friendly and helped us with our transport.  We booked a safari though them which they said was mandatory with the booking. We were forced to take a private safari even though we requested a shared one. I use the word ‘safari’ lightly as I am not sure how they can call this a safari. It is more like a group of Sri Lankan boy racers in converted pick up trucks wheel spinning around a dirt track in a national park. The one glimpse we got of an animal there were 40+ other ‘jeeps’ there within 30 seconds which made getting a view of the animal impossible let alone a decent picture. The drivers seem more interested in chatting with each other and smoking than they do looking after their customers. My advice is don’t waste your money with a safari in yala - you will regret it. Go somewhere else. "
lakeside-cabana-tissamaharama, 9.6 ,"Loved being beside the lake looking out on the wildlife whilst swinging on a hammock and sipping a coconut that had just been knocked down. It was the life!
The family running it were so friendly and helpful, even went so far as to drop us into Tiss town centre. 
Dinner was fantastic and our most tasty meal of our trip! Gently spiced and so flavourful! 
We also booked Yala safari through the guesthouse and got to see a Leopard! 
All round great stay would really recommend  👍🏻 thank you 🙏 "
lakeside-cabana-tissamaharama, 10 ,"We had a wonderful stay in Tissa at the Lakeside Cabana. Great place, spacious rooms, very kind  hosts and great breakfast. 
The Yala safari tour was worth it - we booked via the hotel. 
We made a couple of more trips to less touristic places with our local friend Dim and his Tuk. Dim has been amazing!! The Tissa area has do much to offer - much more than just Yala. Was definitely worth our four night visit. 
We went to Kataragama, where Buddhist, Hindu and Moskim temples blend in. Also home to a big annual event. 
Another place is the jungle temple. A truly quiet, serene place surrounded by stunning nature. Local people only. 
We also visited a Hindu temple on a mountain top with a 360 degree stunning panoramic view.   You can get up there in a 1,5 our walk or in jeeps. 
Dim also took us to the beach - part where the shore and jungle meet. A long beach walk without seeing other people (apart for some local fishermen).  Amazing. 
Very close to that is the beach temple, a incredible subdown location. 
We love Tissa!
Thank you Lakeside Cabana and thank you Dim!
"
lakeside-cabana-tissamaharama, 10 ,"Fantastic cabins next to the lake. In the middle of the jungle. Really comfortable place to stay at for little money. We had dinner, which was really good. We took the safari from there, and we saw 3 leopards and an elephant. Please note, these are cabanas, meaning, the walls are half open. So, bugs can get in! everything was good!"
lakeside-cabana-tissamaharama, 10 ,"So peaceful by the lake. Hammocks in the garden, loads of birds around and for dinner we had fresh fish/ shellfish from the lake.  Also booked a safari through them ( Spotting Trails) which was good value and we saw plenty of animals in Yala. Bikes to borrow too if you want. "
lakeside-cabana-tissamaharama, 10 ,Really great place to stay. Wonderful food and cabanas just by the lake. The owner arranged our safari which also was great. Wonderfull that we got a taxi-ride with the owner to Merissa. So nice people. Hope to visit the place again.
lakeside-cabana-tissamaharama, 9.0 ,"Nice host. Beautyfull cabana to stay.We did a safari tour and it was great. We had the best driver you can get (we say 2 times People get stuck with there 4x4) and we saw the leopard twice. We were lucky but also because we had a good driver who know the path off the leopard.The bed was the best we slept on for whole our trip (1 month). We had some dinner there and it was perfect and not to spicy.  Thank you so much. I would stay there again. Nothing: unless it's close by the centrum but that's okay. You come for nature there ;)."
lakeside-cabana-tissamaharama, 9.0 ,The owner's smiles and the hospitality made our day. She is a very kind and friendly and helpful. The best cook ever. 
lakeside-cabana-tissamaharama, 10 ,Great location right on the lake. Also very good for organising a safari the next morning
lakeside-cabana-tissamaharama, 10 ,"For nature lovers it’s an absolute paradise. We had a fantastic safari to Bundala Bird Sanctury, where we saw a huge variety of birds, we also saw crocodiles, elephants, monkeys and jackal, all of which was organised by our lovely, friendly hosts who couldn’t do enough for us. Our cabana was comfortable and had a great balcony which overlooked a beautiful lake. The breakfast and dinner served to us on our two night stay was excellent, very tasty and plenty of it. I can highly recommend LakeSide Cabana to anyone visiting the area for wildlife. Thanks for a great stay guys Nothing at all"
lakeside-cabana-tissamaharama, 10 ,"A great place to stay if going to Yala or Bundala. Pleasant surroundings and accommodation, good food and friendly and helpful hosts. Good value for money."
lakeside-cabana-tissamaharama, 9.0 ,We had the family Cabana with a view on the lake. This was really nice. An advantage was that in the evening you still had a nice breeze cooling you down at your terrace. Food is very good and the family who runs things are very friendly and helpful. We did the tour with them.
lakeside-cabana-tissamaharama, 8.0 ,"It's a lovely place, very calm and peaceful with friendly people. We did the full day safari and our driver Manju did his best to let us see the leopard and we did! Room is spacious and clean. Dinner is tasty! Dinner was very good and abundant the first night but second night was just noodles with 3 shrimps for 10usd (very tasty tho) oh and the breakfast for the safari should be improved it's just bread and more bread :( but lunch is great!!"
lakeside-cabana-tissamaharama, 8.3 ,It has a very homely and very local vibes to it Loads of mosquito! It was a mosquito feast and we had a hard time sleeping!
lakeside-cabana-tissamaharama, 8.0 ,"Safari, very kind people, good food, the driver of the Safari truck was very careful and didn't make a safari-race as most drivers there, VERY NICE"
lakeside-cabana-tissamaharama, 10 ,All. Very friendly staff :) Perfectly located near lake in the jungle but you need to be aware the Yale park is located 30-40 min drive.
lakeside-cabana-tissamaharama, 10 ,Great Safari Feeling in the Jungle hut. Very clean and spacious. Very friendly hosts and great value for the money. The Safari was also very good organized with an excellent breakfast.
lakeside-cabana-tissamaharama, 10 ,View of the lake Nothing to dislike
lakeside-cabana-tissamaharama, 10 ,It's wow..what a wonderful place..a owner is so friendly.the breakfast  is tasty ..I love this place.
lakeside-cabana-tissamaharama, 10 ,"There is nothing ""not to like"" about the place, specially the family which owns and manages LakeSide Cabana Tissamaharama. Loved the location, the environment, food, and most importantly the people! Hope to return again (and again and...) By the way they arranged a Yala excursion for myself and my wife. While at Yala I managed the ultimate feat of loosing my phone. They went back just for that, and found the phone in the middle of the road!! Please do support them, as they do not run this as a business, but welcome their guests as family. That's what makes it a vacation."
lakeside-cabana-tissamaharama, 9.0 , Our cabana was next to the lake and it was relaxing. We enjoyed fishing at the lake eventhough we couldn't catch one 🤪 they have a perfect bbq place too.
lakeside-cabana-tissamaharama, 10 ,"Excellent place to stay with family or friends Foods is goods & Excellent service"
lakeside-cabana-tissamaharama, 10 ,Location and the hospitality of the host. Environmental friendly accomadation at the edge of the lake with a beautiful view. Hot weather and mosquitoes.
